Community,hour,avg_per_hour
AL QUSAIS FIRST,20,0.07857142857142857
AL QUSAIS FIRST,21,0.09285714285714286
AL QUSAIS FIRST,22,0.09285714285714286
AL QUSAIS FIRST,23,0.11428571428571428
AL QUSAIS IND. FIFTH,0,0.06153846153846154
AL QUSAIS IND. FIFTH,1,0.06923076923076923
AL QUSAIS IND. FIFTH,2,0.023076923076923078
AL QUSAIS IND. FIFTH,3,0.015384615384615385
AL QUSAIS IND. FIFTH,4,0.007692307692307693
AL QUSAIS IND. FIFTH,5,0.046153846153846156
AL QUSAIS IND. FIFTH,6,0.06923076923076923
AL QUSAIS IND. FIFTH,7,0.07692307692307693
AL QUSAIS IND. FIFTH,8,0.07692307692307693
AL QUSAIS IND. FIFTH,9,0.06923076923076923
AL QUSAIS IND. FIFTH,10,0.038461538461538464
AL QUSAIS IND. FIFTH,11,0.05384615384615385
AL QUSAIS IND. FIFTH,12,0.11538461538461539
AL QUSAIS IND. FIFTH,13,0.09230769230769231
AL QUSAIS IND. FIFTH,14,0.14615384615384616
AL QUSAIS IND. FIFTH,15,0.08461538461538462
AL QUSAIS IND. FIFTH,16,0.11538461538461539
AL QUSAIS IND. FIFTH,17,0.09230769230769231
AL QUSAIS IND. FIFTH,18,0.06923076923076923
AL QUSAIS IND. FIFTH,19,0.07692307692307693
AL QUSAIS IND. FIFTH,20,0.07692307692307693
AL QUSAIS IND. FIFTH,21,0.11538461538461539
AL QUSAIS IND. FIFTH,22,0.16153846153846155
AL QUSAIS IND. FIFTH,23,0.05384615384615385
AL QUSAIS IND. FIRST,0,0.05785123966942149
AL QUSAIS IND. FIRST,1,0.024793388429752067
AL QUSAIS IND. FIRST,2,0.03305785123966942
AL QUSAIS IND. FIRST,3,0.01652892561983471
AL QUSAIS IND. FIRST,5,0.01652892561983471
AL QUSAIS IND. FIRST,7,0.024793388429752067
AL QUSAIS IND. FIRST,8,0.0743801652892562
AL QUSAIS IND. FIRST,9,0.09090909090909091
AL QUSAIS IND. FIRST,10,0.09917355371900827
AL QUSAIS IND. FIRST,11,0.14049586776859505
AL QUSAIS IND. FIRST,12,0.12396694214876033
AL QUSAIS IND. FIRST,13,0.10743801652892562
AL QUSAIS IND. FIRST,14,0.0743801652892562
AL QUSAIS IND. FIRST,15,0.14049586776859505
AL QUSAIS IND. FIRST,16,0.08264462809917356
AL QUSAIS IND. FIRST,17,0.049586776859504134
AL QUSAIS IND. FIRST,18,0.04132231404958678
AL QUSAIS IND. FIRST,19,0.06611570247933884
AL QUSAIS IND. FIRST,20,0.09090909090909091
AL QUSAIS IND. FIRST,21,0.09917355371900827
AL QUSAIS IND. FIRST,22,0.09090909090909091
AL QUSAIS IND. FIRST,23,0.049586776859504134
AL QUSAIS IND. FOURTH,0,0.028985507246376812
AL QUSAIS IND. FOURTH,1,0.028985507246376812
AL QUSAIS IND. FOURTH,2,0.043478260869565216
AL QUSAIS IND. FOURTH,4,0.014492753623188406
AL QUSAIS IND. FOURTH,6,0.028985507246376812
AL QUSAIS IND. FOURTH,7,0.028985507246376812
AL QUSAIS IND. FOURTH,8,0.07246376811594203
AL QUSAIS IND. FOURTH,9,0.11594202898550725
AL QUSAIS IND. FOURTH,10,0.10144927536231885
AL QUSAIS IND. FOURTH,11,0.07246376811594203
AL QUSAIS IND. FOURTH,12,0.08695652173913043
AL QUSAIS IND. FOURTH,13,0.08695652173913043
AL QUSAIS IND. FOURTH,14,0.08695652173913043
AL QUSAIS IND. FOURTH,15,0.13043478260869565
AL QUSAIS IND. FOURTH,16,0.13043478260869565
AL QUSAIS IND. FOURTH,17,0.10144927536231885
AL QUSAIS IND. FOURTH,18,0.10144927536231885
AL QUSAIS IND. FOURTH,19,0.014492753623188406
AL QUSAIS IND. FOURTH,20,0.08695652173913043
AL QUSAIS IND. FOURTH,22,0.028985507246376812
AL QUSAIS IND. SECOND,0,0.037383177570093455
AL QUSAIS IND. SECOND,1,0.028037383177570093
AL QUSAIS IND. SECOND,2,0.028037383177570093
AL QUSAIS IND. SECOND,3,0.018691588785046728
AL QUSAIS IND. SECOND,4,0.018691588785046728
AL QUSAIS IND. SECOND,5,0.018691588785046728
AL QUSAIS IND. SECOND,6,0.07476635514018691
AL QUSAIS IND. SECOND,7,0.037383177570093455
AL QUSAIS IND. SECOND,8,0.08411214953271028
AL QUSAIS IND. SECOND,9,0.07476635514018691
AL QUSAIS IND. SECOND,10,0.12149532710280374
AL QUSAIS IND. SECOND,11,0.14018691588785046
AL QUSAIS IND. SECOND,12,0.07476635514018691
AL QUSAIS IND. SECOND,13,0.07476635514018691
AL QUSAIS IND. SECOND,14,0.14018691588785046
AL QUSAIS IND. SECOND,15,0.14018691588785046
AL QUSAIS IND. SECOND,16,0.11214953271028037
AL QUSAIS IND. SECOND,17,0.12149532710280374
AL QUSAIS IND. SECOND,18,0.08411214953271028
AL QUSAIS IND. SECOND,19,0.037383177570093455
AL QUSAIS IND. SECOND,20,0.028037383177570093
AL QUSAIS IND. SECOND,21,0.056074766355140186
AL QUSAIS IND. SECOND,22,0.09345794392523364
AL QUSAIS IND. SECOND,23,0.018691588785046728
AL QUSAIS IND. THIRD,1,0.017241379310344827
AL QUSAIS IND. THIRD,3,0.017241379310344827
AL QUSAIS IND. THIRD,5,0.017241379310344827
AL QUSAIS IND. THIRD,6,0.034482758620689655
AL QUSAIS IND. THIRD,7,0.06896551724137931
AL QUSAIS IND. THIRD,8,0.13793103448275862
AL QUSAIS IND. THIRD,9,0.06896551724137931
AL QUSAIS IND. THIRD,10,0.1206896551724138
AL QUSAIS IND. THIRD,11,0.10344827586206896
AL QUSAIS IND. THIRD,12,0.06896551724137931
AL QUSAIS IND. THIRD,13,0.1206896551724138
AL QUSAIS IND. THIRD,14,0.06896551724137931
AL QUSAIS IND. THIRD,16,0.15517241379310345
AL QUSAIS IND. THIRD,17,0.06896551724137931
AL QUSAIS IND. THIRD,18,0.05172413793103448
AL QUSAIS IND. THIRD,21,0.05172413793103448
AL QUSAIS IND. THIRD,22,0.13793103448275862
AL QUSAIS IND. THIRD,23,0.08620689655172414
AL QUSAIS SECOND,0,0.07936507936507936
AL QUSAIS SECOND,1,0.03968253968253968
AL QUSAIS SECOND,2,0.015873015873015872
AL QUSAIS SECOND,3,0.03968253968253968
AL QUSAIS SECOND,4,0.015873015873015872
AL QUSAIS SECOND,5,0.03968253968253968
AL QUSAIS SECOND,6,0.023809523809523808
AL QUSAIS SECOND,7,0.023809523809523808
AL QUSAIS SECOND,8,0.06349206349206349
AL QUSAIS SECOND,9,0.07936507936507936
AL QUSAIS SECOND,10,0.07142857142857142
AL QUSAIS SECOND,11,0.1111111111111111
AL QUSAIS SECOND,12,0.15873015873015872
AL QUSAIS SECOND,13,0.0873015873015873
AL QUSAIS SECOND,14,0.1111111111111111
AL QUSAIS SECOND,15,0.06349206349206349
AL QUSAIS SECOND,16,0.1349206349206349
AL QUSAIS SECOND,17,0.09523809523809523
AL QUSAIS SECOND,18,0.11904761904761904
AL QUSAIS SECOND,19,0.10317460317460317
AL QUSAIS SECOND,20,0.06349206349206349
AL QUSAIS SECOND,21,0.10317460317460317
AL QUSAIS SECOND,22,0.07936507936507936
AL QUSAIS SECOND,23,0.015873015873015872
AL QUSAIS THIRD,0,0.06060606060606061
AL QUSAIS THIRD,1,0.06818181818181818
AL QUSAIS THIRD,2,0.06060606060606061
AL QUSAIS THIRD,4,0.007575757575757576
AL QUSAIS THIRD,5,0.07575757575757576
AL QUSAIS THIRD,6,0.030303030303030304
AL QUSAIS THIRD,7,0.022727272727272728
AL QUSAIS THIRD,8,0.022727272727272728
AL QUSAIS THIRD,9,0.07575757575757576
AL QUSAIS THIRD,10,0.030303030303030304
AL QUSAIS THIRD,11,0.03787878787878788
AL QUSAIS THIRD,12,0.05303030303030303
AL QUSAIS THIRD,13,0.12121212121212122
AL QUSAIS THIRD,14,0.07575757575757576
AL QUSAIS THIRD,15,0.03787878787878788
AL QUSAIS THIRD,16,0.18181818181818182
AL QUSAIS THIRD,17,0.06818181818181818
AL QUSAIS THIRD,18,0.12121212121212122
AL QUSAIS THIRD,19,0.16666666666666666
AL QUSAIS THIRD,20,0.06818181818181818
AL QUSAIS THIRD,21,0.10606060606060606
AL QUSAIS THIRD,22,0.06818181818181818
AL QUSAIS THIRD,23,0.045454545454545456
AL RAFFA,0,0.16101694915254236
AL RAFFA,1,0.07627118644067797
AL RAFFA,2,0.0423728813559322
AL RAFFA,3,0.03389830508474576
AL RAFFA,4,0.05084745762711865
AL RAFFA,5,0.01694915254237288
AL RAFFA,6,0.01694915254237288
AL RAFFA,7,0.05084745762711865
AL RAFFA,8,0.0423728813559322
AL RAFFA,9,0.1016949152542373
AL RAFFA,10,0.05084745762711865
AL RAFFA,11,0.07627118644067797
AL RAFFA,12,0.09322033898305085
AL RAFFA,13,0.07627118644067797
AL RAFFA,14,0.0847457627118644
AL RAFFA,15,0.11016949152542373
AL RAFFA,16,0.09322033898305085
AL RAFFA,17,0.09322033898305085
AL RAFFA,18,0.059322033898305086
AL RAFFA,19,0.0847457627118644
AL RAFFA,20,0.07627118644067797
AL RAFFA,21,0.1271186440677966
AL RAFFA,22,0.0423728813559322
AL RAFFA,23,0.09322033898305085
AL RAS,0,0.03389830508474576
AL RAS,1,0.01694915254237288
AL RAS,5,0.01694915254237288
AL RAS,7,0.01694915254237288
AL RAS,9,0.03389830508474576
AL RAS,10,0.05084745762711865
AL RAS,11,0.03389830508474576
AL RAS,12,0.0847457627118644
AL RAS,13,0.05084745762711865
AL RAS,14,0.0847457627118644
AL RAS,15,0.06779661016949153
AL RAS,16,0.05084745762711865
AL RAS,17,0.06779661016949153
AL RAS,18,0.03389830508474576
AL RAS,19,0.0847457627118644
AL RAS,21,0.1694915254237288
AL RAS,22,0.2033898305084746
AL RAS,23,0.05084745762711865
AL RASHIDIYA,0,0.1595744680851064
AL RASHIDIYA,1,0.12234042553191489
AL RASHIDIYA,2,0.05851063829787234
AL RASHIDIYA,3,0.06914893617021277
AL RASHIDIYA,4,0.031914893617021274
AL RASHIDIYA,5,0.07446808510638298
AL RASHIDIYA,6,0.11170212765957446
AL RASHIDIYA,7,0.0851063829787234
AL RASHIDIYA,8,0.14361702127659576
AL RASHIDIYA,9,0.1595744680851064
AL RASHIDIYA,10,0.06914893617021277
AL RASHIDIYA,11,0.05851063829787234
AL RASHIDIYA,12,0.18085106382978725
AL RASHIDIYA,13,0.19148936170212766
AL RASHIDIYA,14,0.2393617021276596
AL RASHIDIYA,15,0.19148936170212766
AL RASHIDIYA,16,0.22872340425531915
AL RASHIDIYA,17,0.19148936170212766
AL RASHIDIYA,18,0.17553191489361702
AL RASHIDIYA,19,0.18085106382978725
AL RASHIDIYA,20,0.20212765957446807
AL RASHIDIYA,21,0.17553191489361702
AL RASHIDIYA,22,0.2074468085106383
AL RASHIDIYA,23,0.12234042553191489
AL RIGGA,0,0.053763440860215055
AL RIGGA,1,0.043010752688172046
AL RIGGA,2,0.021505376344086023
AL RIGGA,3,0.010752688172043012
AL RIGGA,4,0.021505376344086023
AL RIGGA,5,0.03225806451612903
AL RIGGA,6,0.03225806451612903
AL RIGGA,7,0.06451612903225806
AL RIGGA,8,0.021505376344086023
AL RIGGA,9,0.043010752688172046
AL RIGGA,10,0.03225806451612903
AL RIGGA,11,0.06451612903225806
AL RIGGA,12,0.11827956989247312
AL RIGGA,13,0.08602150537634409
AL RIGGA,14,0.06451612903225806
AL RIGGA,15,0.08602150537634409
AL RIGGA,16,0.043010752688172046
AL RIGGA,17,0.12903225806451613
AL RIGGA,18,0.07526881720430108
AL RIGGA,19,0.021505376344086023
AL RIGGA,20,0.06451612903225806
AL RIGGA,21,0.10752688172043011
AL RIGGA,22,0.053763440860215055
AL RIGGA,23,0.043010752688172046
AL ROWAIYAH FIRST,0,0.022988505747126436
AL ROWAIYAH FIRST,1,0.022988505747126436
AL ROWAIYAH FIRST,2,0.022988505747126436
AL ROWAIYAH FIRST,3,0.011494252873563218
AL ROWAIYAH FIRST,5,0.04597701149425287
AL ROWAIYAH FIRST,6,0.011494252873563218
AL ROWAIYAH FIRST,7,0.04597701149425287
AL ROWAIYAH FIRST,8,0.09195402298850575
AL ROWAIYAH FIRST,9,0.08045977011494253
AL ROWAIYAH FIRST,10,0.05747126436781609
AL ROWAIYAH FIRST,11,0.12643678160919541
AL ROWAIYAH FIRST,12,0.1839080459770115
AL ROWAIYAH FIRST,13,0.13793103448275862
AL ROWAIYAH FIRST,14,0.11494252873563218
AL ROWAIYAH FIRST,15,0.13793103448275862
AL ROWAIYAH FIRST,16,0.06896551724137931
AL ROWAIYAH FIRST,17,0.10344827586206896
AL ROWAIYAH FIRST,18,0.034482758620689655
AL ROWAIYAH FIRST,19,0.08045977011494253
AL ROWAIYAH FIRST,20,0.022988505747126436
AL ROWAIYAH FIRST,21,0.022988505747126436
AL ROWAIYAH FIRST,22,0.04597701149425287
AL ROWAIYAH FIRST,23,0.022988505747126436
AL ROWAIYAH SECOND,0,0.010526315789473684
AL ROWAIYAH SECOND,1,0.07368421052631578
AL ROWAIYAH SECOND,2,0.05263157894736842
AL ROWAIYAH SECOND,3,0.010526315789473684
AL ROWAIYAH SECOND,5,0.021052631578947368
AL ROWAIYAH SECOND,7,0.08421052631578947
AL ROWAIYAH SECOND,8,0.08421052631578947
AL ROWAIYAH SECOND,9,0.11578947368421053
AL ROWAIYAH SECOND,10,0.08421052631578947
AL ROWAIYAH SECOND,11,0.05263157894736842
AL ROWAIYAH SECOND,12,0.11578947368421053
AL ROWAIYAH SECOND,13,0.10526315789473684
AL ROWAIYAH SECOND,14,0.08421052631578947
AL ROWAIYAH SECOND,15,0.10526315789473684
AL ROWAIYAH SECOND,16,0.06315789473684211
AL ROWAIYAH SECOND,17,0.10526315789473684
AL ROWAIYAH SECOND,18,0.07368421052631578
AL ROWAIYAH SECOND,19,0.042105263157894736
AL ROWAIYAH SECOND,20,0.05263157894736842
AL ROWAIYAH SECOND,21,0.05263157894736842
AL ROWAIYAH SECOND,22,0.06315789473684211
AL ROWAIYAH SECOND,23,0.05263157894736842
AL ROWAIYAH THIRD,0,0.03731343283582089
AL ROWAIYAH THIRD,1,0.04477611940298507
AL ROWAIYAH THIRD,2,0.029850746268656716
AL ROWAIYAH THIRD,3,0.04477611940298507
AL ROWAIYAH THIRD,4,0.029850746268656716
AL ROWAIYAH THIRD,5,0.04477611940298507
AL ROWAIYAH THIRD,6,0.05970149253731343
AL ROWAIYAH THIRD,7,0.06716417910447761
AL ROWAIYAH THIRD,8,0.05223880597014925
AL ROWAIYAH THIRD,9,0.11194029850746269
AL ROWAIYAH THIRD,10,0.07462686567164178
AL ROWAIYAH THIRD,11,0.1417910447761194
AL ROWAIYAH THIRD,12,0.11940298507462686
AL ROWAIYAH THIRD,13,0.12686567164179105
AL ROWAIYAH THIRD,14,0.05970149253731343
AL ROWAIYAH THIRD,15,0.17164179104477612
AL ROWAIYAH THIRD,16,0.16417910447761194
AL ROWAIYAH THIRD,17,0.06716417910447761
AL ROWAIYAH THIRD,18,0.1044776119402985
AL ROWAIYAH THIRD,19,0.014925373134328358
AL ROWAIYAH THIRD,20,0.08208955223880597
AL ROWAIYAH THIRD,21,0.05970149253731343
AL ROWAIYAH THIRD,22,0.06716417910447761
AL ROWAIYAH THIRD,23,0.05223880597014925
AL SABKHA,13,0.08333333333333333
AL SABKHA,14,0.25
AL SABKHA,15,0.25
AL SABKHA,16,0.08333333333333333
AL SABKHA,17,0.16666666666666666
AL SABKHA,19,0.08333333333333333
AL SABKHA,22,0.08333333333333333
AL SAFA FIRST,0,0.07086614173228346
AL SAFA FIRST,1,0.07086614173228346
AL SAFA FIRST,2,0.007874015748031496
AL SAFA FIRST,3,0.03937007874015748
AL SAFA FIRST,4,0.031496062992125984
AL SAFA FIRST,5,0.015748031496062992
AL SAFA FIRST,6,0.007874015748031496
AL SAFA FIRST,7,0.047244094488188976
AL SAFA FIRST,8,0.06299212598425197
AL SAFA FIRST,9,0.05511811023622047
AL SAFA FIRST,10,0.09448818897637795
AL SAFA FIRST,11,0.11811023622047244
AL SAFA FIRST,12,0.11811023622047244
AL SAFA FIRST,13,0.14960629921259844
AL SAFA FIRST,14,0.06299212598425197
AL SAFA FIRST,15,0.10236220472440945
AL SAFA FIRST,16,0.12598425196850394
AL SAFA FIRST,17,0.10236220472440945
AL SAFA FIRST,18,0.09448818897637795
AL SAFA FIRST,19,0.14173228346456693
AL SAFA FIRST,20,0.08661417322834646
AL SAFA FIRST,21,0.07086614173228346
AL SAFA FIRST,22,0.11023622047244094
AL SAFA FIRST,23,0.023622047244094488
AL SAFA SECOND,0,0.05714285714285714
AL SAFA SECOND,1,0.01904761904761905
AL SAFA SECOND,2,0.01904761904761905
AL SAFA SECOND,3,0.02857142857142857
