Community,week_index,week_start,Accident_Count
TRADE CENTER SECOND,19,2024-07-10,21
TRADE CENTER SECOND,20,2024-07-17,15
TRADE CENTER SECOND,21,2024-07-24,14
TRADE CENTER SECOND,22,2024-07-31,16
TRADE CENTER SECOND,23,2024-08-07,10
TRADE CENTER SECOND,24,2024-08-14,17
TRADE CENTER SECOND,25,2024-08-21,14
TRADE CENTER SECOND,26,2024-08-28,9
TRADE CENTER SECOND,27,2024-09-04,4
TRADE CENTER SECOND,28,2024-09-11,15
TRADE CENTER SECOND,29,2024-09-18,28
TRADE CENTER SECOND,30,2024-09-25,6
UMM AL DAMAN,1,2024-03-06,2
UMM AL DAMAN,2,2024-03-13,0
UMM AL DAMAN,3,2024-03-20,3
UMM AL DAMAN,4,2024-03-27,2
UMM AL DAMAN,5,2024-04-03,4
UMM AL DAMAN,6,2024-04-10,5
UMM AL DAMAN,7,2024-04-17,0
UMM AL DAMAN,8,2024-04-24,0
UMM AL DAMAN,9,2024-05-01,0
UMM AL DAMAN,10,2024-05-08,0
UMM AL DAMAN,11,2024-05-15,0
UMM AL DAMAN,12,2024-05-22,0
UMM AL DAMAN,13,2024-05-29,0
UMM AL DAMAN,14,2024-06-05,0
UMM AL DAMAN,15,2024-06-12,1
UMM AL DAMAN,16,2024-06-19,3
UMM AL DAMAN,17,2024-06-26,3
UMM AL DAMAN,18,2024-07-03,1
UMM AL DAMAN,19,2024-07-10,0
UMM AL DAMAN,20,2024-07-17,0
UMM AL DAMAN,21,2024-07-24,3
UMM AL DAMAN,22,2024-07-31,3
UMM AL DAMAN,23,2024-08-07,1
UMM AL DAMAN,24,2024-08-14,4
UMM AL DAMAN,25,2024-08-21,0
UMM AL DAMAN,26,2024-08-28,1
UMM AL DAMAN,27,2024-09-04,0
UMM AL DAMAN,28,2024-09-11,0
UMM AL DAMAN,29,2024-09-18,5
UMM AL DAMAN,30,2024-09-25,0
UMM AL MO'MENEEN,1,2024-03-06,6
UMM AL MO'MENEEN,2,2024-03-13,2
UMM AL MO'MENEEN,3,2024-03-20,0
UMM AL MO'MENEEN,4,2024-03-27,0
UMM AL MO'MENEEN,5,2024-04-03,3
UMM AL MO'MENEEN,6,2024-04-10,4
UMM AL MO'MENEEN,7,2024-04-17,0
UMM AL MO'MENEEN,8,2024-04-24,0
UMM AL MO'MENEEN,9,2024-05-01,0
UMM AL MO'MENEEN,10,2024-05-08,0
UMM AL MO'MENEEN,11,2024-05-15,0
UMM AL MO'MENEEN,12,2024-05-22,0
UMM AL MO'MENEEN,13,2024-05-29,0
UMM AL MO'MENEEN,14,2024-06-05,0
UMM AL MO'MENEEN,15,2024-06-12,2
UMM AL MO'MENEEN,16,2024-06-19,3
UMM AL MO'MENEEN,17,2024-06-26,0
UMM AL MO'MENEEN,18,2024-07-03,3
UMM AL MO'MENEEN,19,2024-07-10,1
UMM AL MO'MENEEN,20,2024-07-17,0
UMM AL MO'MENEEN,21,2024-07-24,0
UMM AL MO'MENEEN,22,2024-07-31,2
UMM AL MO'MENEEN,23,2024-08-07,3
UMM AL MO'MENEEN,24,2024-08-14,0
UMM AL MO'MENEEN,25,2024-08-21,6
UMM AL MO'MENEEN,26,2024-08-28,4
UMM AL MO'MENEEN,27,2024-09-04,0
UMM AL MO'MENEEN,28,2024-09-11,0
UMM AL MO'MENEEN,29,2024-09-18,3
UMM AL MO'MENEEN,30,2024-09-25,0
UMM AL SHEIF,1,2024-03-06,7
UMM AL SHEIF,2,2024-03-13,5
UMM AL SHEIF,3,2024-03-20,3
UMM AL SHEIF,4,2024-03-27,5
UMM AL SHEIF,5,2024-04-03,3
UMM AL SHEIF,6,2024-04-10,5
UMM AL SHEIF,7,2024-04-17,2
UMM AL SHEIF,8,2024-04-24,0
UMM AL SHEIF,9,2024-05-01,0
UMM AL SHEIF,10,2024-05-08,0
UMM AL SHEIF,11,2024-05-15,0
UMM AL SHEIF,12,2024-05-22,0
UMM AL SHEIF,13,2024-05-29,0
UMM AL SHEIF,14,2024-06-05,3
UMM AL SHEIF,15,2024-06-12,11
UMM AL SHEIF,16,2024-06-19,7
UMM AL SHEIF,17,2024-06-26,6
UMM AL SHEIF,18,2024-07-03,4
UMM AL SHEIF,19,2024-07-10,5
UMM AL SHEIF,20,2024-07-17,9
UMM AL SHEIF,21,2024-07-24,6
UMM AL SHEIF,22,2024-07-31,6
UMM AL SHEIF,23,2024-08-07,2
UMM AL SHEIF,24,2024-08-14,6
UMM AL SHEIF,25,2024-08-21,10
UMM AL SHEIF,26,2024-08-28,13
UMM AL SHEIF,27,2024-09-04,3
UMM AL SHEIF,28,2024-09-11,2
UMM AL SHEIF,29,2024-09-18,8
UMM AL SHEIF,30,2024-09-25,2
UMM ESELAY,1,2024-03-06,2
UMM ESELAY,2,2024-03-13,1
UMM ESELAY,3,2024-03-20,0
UMM ESELAY,4,2024-03-27,0
UMM ESELAY,5,2024-04-03,1
UMM ESELAY,6,2024-04-10,2
UMM ESELAY,7,2024-04-17,0
UMM ESELAY,8,2024-04-24,0
UMM ESELAY,9,2024-05-01,0
UMM ESELAY,10,2024-05-08,0
UMM ESELAY,11,2024-05-15,0
UMM ESELAY,12,2024-05-22,0
UMM ESELAY,13,2024-05-29,0
UMM ESELAY,14,2024-06-05,0
UMM ESELAY,15,2024-06-12,0
UMM ESELAY,16,2024-06-19,0
UMM ESELAY,17,2024-06-26,0
UMM ESELAY,18,2024-07-03,0
UMM ESELAY,19,2024-07-10,0
UMM ESELAY,20,2024-07-17,1
UMM ESELAY,21,2024-07-24,0
UMM ESELAY,22,2024-07-31,0
UMM ESELAY,23,2024-08-07,0
UMM ESELAY,24,2024-08-14,0
UMM ESELAY,25,2024-08-21,0
UMM ESELAY,26,2024-08-28,2
UMM ESELAY,27,2024-09-04,0
UMM ESELAY,28,2024-09-11,0
UMM ESELAY,29,2024-09-18,0
UMM ESELAY,30,2024-09-25,0
UMM HURAIR FIRST,1,2024-03-06,2
UMM HURAIR FIRST,2,2024-03-13,4
UMM HURAIR FIRST,3,2024-03-20,7
UMM HURAIR FIRST,4,2024-03-27,5
UMM HURAIR FIRST,5,2024-04-03,1
UMM HURAIR FIRST,6,2024-04-10,1
UMM HURAIR FIRST,7,2024-04-17,1
UMM HURAIR FIRST,8,2024-04-24,0
UMM HURAIR FIRST,9,2024-05-01,0
UMM HURAIR FIRST,10,2024-05-08,0
UMM HURAIR FIRST,11,2024-05-15,0
UMM HURAIR FIRST,12,2024-05-22,0
UMM HURAIR FIRST,13,2024-05-29,0
UMM HURAIR FIRST,14,2024-06-05,1
UMM HURAIR FIRST,15,2024-06-12,3
UMM HURAIR FIRST,16,2024-06-19,5
UMM HURAIR FIRST,17,2024-06-26,2
UMM HURAIR FIRST,18,2024-07-03,7
UMM HURAIR FIRST,19,2024-07-10,1
UMM HURAIR FIRST,20,2024-07-17,6
UMM HURAIR FIRST,21,2024-07-24,3
UMM HURAIR FIRST,22,2024-07-31,4
UMM HURAIR FIRST,23,2024-08-07,5
UMM HURAIR FIRST,24,2024-08-14,4
UMM HURAIR FIRST,25,2024-08-21,9
UMM HURAIR FIRST,26,2024-08-28,4
UMM HURAIR FIRST,27,2024-09-04,0
UMM HURAIR FIRST,28,2024-09-11,1
UMM HURAIR FIRST,29,2024-09-18,2
UMM HURAIR FIRST,30,2024-09-25,0
UMM HURAIR SECOND,1,2024-03-06,13
UMM HURAIR SECOND,2,2024-03-13,10
UMM HURAIR SECOND,3,2024-03-20,11
UMM HURAIR SECOND,4,2024-03-27,10
UMM HURAIR SECOND,5,2024-04-03,12
UMM HURAIR SECOND,6,2024-04-10,13
UMM HURAIR SECOND,7,2024-04-17,1
UMM HURAIR SECOND,8,2024-04-24,0
UMM HURAIR SECOND,9,2024-05-01,0
UMM HURAIR SECOND,10,2024-05-08,0
UMM HURAIR SECOND,11,2024-05-15,0
UMM HURAIR SECOND,12,2024-05-22,0
UMM HURAIR SECOND,13,2024-05-29,0
UMM HURAIR SECOND,14,2024-06-05,1
UMM HURAIR SECOND,15,2024-06-12,15
UMM HURAIR SECOND,16,2024-06-19,13
UMM HURAIR SECOND,17,2024-06-26,14
UMM HURAIR SECOND,18,2024-07-03,16
UMM HURAIR SECOND,19,2024-07-10,13
UMM HURAIR SECOND,20,2024-07-17,19
UMM HURAIR SECOND,21,2024-07-24,11
UMM HURAIR SECOND,22,2024-07-31,13
UMM HURAIR SECOND,23,2024-08-07,12
UMM HURAIR SECOND,24,2024-08-14,12
UMM HURAIR SECOND,25,2024-08-21,13
UMM HURAIR SECOND,26,2024-08-28,12
UMM HURAIR SECOND,27,2024-09-04,0
UMM HURAIR SECOND,28,2024-09-11,10
UMM HURAIR SECOND,29,2024-09-18,20
UMM HURAIR SECOND,30,2024-09-25,4
UMM NAHAD FIRST,1,2024-03-06,2
UMM NAHAD FIRST,2,2024-03-13,1
UMM NAHAD FIRST,3,2024-03-20,0
UMM NAHAD FIRST,4,2024-03-27,6
UMM NAHAD FIRST,5,2024-04-03,3
UMM NAHAD FIRST,6,2024-04-10,1
UMM NAHAD FIRST,7,2024-04-17,0
UMM NAHAD FIRST,8,2024-04-24,0
UMM NAHAD FIRST,9,2024-05-01,0
UMM NAHAD FIRST,10,2024-05-08,0
UMM NAHAD FIRST,11,2024-05-15,0
UMM NAHAD FIRST,12,2024-05-22,0
UMM NAHAD FIRST,13,2024-05-29,0
UMM NAHAD FIRST,14,2024-06-05,0
UMM NAHAD FIRST,15,2024-06-12,1
UMM NAHAD FIRST,16,2024-06-19,4
UMM NAHAD FIRST,17,2024-06-26,3
UMM NAHAD FIRST,18,2024-07-03,0
UMM NAHAD FIRST,19,2024-07-10,2
UMM NAHAD FIRST,20,2024-07-17,5
UMM NAHAD FIRST,21,2024-07-24,3
UMM NAHAD FIRST,22,2024-07-31,5
UMM NAHAD FIRST,23,2024-08-07,5
UMM NAHAD FIRST,24,2024-08-14,3
UMM NAHAD FIRST,25,2024-08-21,4
UMM NAHAD FIRST,26,2024-08-28,2
UMM NAHAD FIRST,27,2024-09-04,0
UMM NAHAD FIRST,28,2024-09-11,2
UMM NAHAD FIRST,29,2024-09-18,4
UMM NAHAD FIRST,30,2024-09-25,0
UMM NAHAD FOURTH,1,2024-03-06,0
UMM NAHAD FOURTH,2,2024-03-13,0
UMM NAHAD FOURTH,3,2024-03-20,0
UMM NAHAD FOURTH,4,2024-03-27,0
UMM NAHAD FOURTH,5,2024-04-03,0
UMM NAHAD FOURTH,6,2024-04-10,0
UMM NAHAD FOURTH,7,2024-04-17,0
UMM NAHAD FOURTH,8,2024-04-24,0
UMM NAHAD FOURTH,9,2024-05-01,0
UMM NAHAD FOURTH,10,2024-05-08,0
UMM NAHAD FOURTH,11,2024-05-15,0
UMM NAHAD FOURTH,12,2024-05-22,0
UMM NAHAD FOURTH,13,2024-05-29,0
UMM NAHAD FOURTH,14,2024-06-05,0
UMM NAHAD FOURTH,15,2024-06-12,2
UMM NAHAD FOURTH,16,2024-06-19,0
UMM NAHAD FOURTH,17,2024-06-26,0
UMM NAHAD FOURTH,18,2024-07-03,0
UMM NAHAD FOURTH,19,2024-07-10,1
UMM NAHAD FOURTH,20,2024-07-17,2
UMM NAHAD FOURTH,21,2024-07-24,0
UMM NAHAD FOURTH,22,2024-07-31,1
UMM NAHAD FOURTH,23,2024-08-07,1
UMM NAHAD FOURTH,24,2024-08-14,2
UMM NAHAD FOURTH,25,2024-08-21,0
UMM NAHAD FOURTH,26,2024-08-28,2
UMM NAHAD FOURTH,27,2024-09-04,0
UMM NAHAD FOURTH,28,2024-09-11,0
UMM NAHAD FOURTH,29,2024-09-18,1
UMM NAHAD FOURTH,30,2024-09-25,0
UMM NAHAD SECOND,1,2024-03-06,3
UMM NAHAD SECOND,2,2024-03-13,1
UMM NAHAD SECOND,3,2024-03-20,2
UMM NAHAD SECOND,4,2024-03-27,3
UMM NAHAD SECOND,5,2024-04-03,2
UMM NAHAD SECOND,6,2024-04-10,1
UMM NAHAD SECOND,7,2024-04-17,0
UMM NAHAD SECOND,8,2024-04-24,0
UMM NAHAD SECOND,9,2024-05-01,0
UMM NAHAD SECOND,10,2024-05-08,0
UMM NAHAD SECOND,11,2024-05-15,0
UMM NAHAD SECOND,12,2024-05-22,0
UMM NAHAD SECOND,13,2024-05-29,0
UMM NAHAD SECOND,14,2024-06-05,2
UMM NAHAD SECOND,15,2024-06-12,1
UMM NAHAD SECOND,16,2024-06-19,1
UMM NAHAD SECOND,17,2024-06-26,2
UMM NAHAD SECOND,18,2024-07-03,0
UMM NAHAD SECOND,19,2024-07-10,1
UMM NAHAD SECOND,20,2024-07-17,1
UMM NAHAD SECOND,21,2024-07-24,1
UMM NAHAD SECOND,22,2024-07-31,1
UMM NAHAD SECOND,23,2024-08-07,2
UMM NAHAD SECOND,24,2024-08-14,1
UMM NAHAD SECOND,25,2024-08-21,0
UMM NAHAD SECOND,26,2024-08-28,1
UMM NAHAD SECOND,27,2024-09-04,0
UMM NAHAD SECOND,28,2024-09-11,2
UMM NAHAD SECOND,29,2024-09-18,0
UMM NAHAD SECOND,30,2024-09-25,0
UMM NAHAD THIRD,1,2024-03-06,2
UMM NAHAD THIRD,2,2024-03-13,1
UMM NAHAD THIRD,3,2024-03-20,1
UMM NAHAD THIRD,4,2024-03-27,0
UMM NAHAD THIRD,5,2024-04-03,1
UMM NAHAD THIRD,6,2024-04-10,1
UMM NAHAD THIRD,7,2024-04-17,0
UMM NAHAD THIRD,8,2024-04-24,0
UMM NAHAD THIRD,9,2024-05-01,0
UMM NAHAD THIRD,10,2024-05-08,0
UMM NAHAD THIRD,11,2024-05-15,0
UMM NAHAD THIRD,12,2024-05-22,0
UMM NAHAD THIRD,13,2024-05-29,0
UMM NAHAD THIRD,14,2024-06-05,1
UMM NAHAD THIRD,15,2024-06-12,1
UMM NAHAD THIRD,16,2024-06-19,1
UMM NAHAD THIRD,17,2024-06-26,0
UMM NAHAD THIRD,18,2024-07-03,2
UMM NAHAD THIRD,19,2024-07-10,1
UMM NAHAD THIRD,20,2024-07-17,1
UMM NAHAD THIRD,21,2024-07-24,1
UMM NAHAD THIRD,22,2024-07-31,0
UMM NAHAD THIRD,23,2024-08-07,2
UMM NAHAD THIRD,24,2024-08-14,0
UMM NAHAD THIRD,25,2024-08-21,4
UMM NAHAD THIRD,26,2024-08-28,1
UMM NAHAD THIRD,27,2024-09-04,0
UMM NAHAD THIRD,28,2024-09-11,0
UMM NAHAD THIRD,29,2024-09-18,1
UMM NAHAD THIRD,30,2024-09-25,0
UMM RAMOOL,1,2024-03-06,15
UMM RAMOOL,2,2024-03-13,20
UMM RAMOOL,3,2024-03-20,19
UMM RAMOOL,4,2024-03-27,13
UMM RAMOOL,5,2024-04-03,14
UMM RAMOOL,6,2024-04-10,9
UMM RAMOOL,7,2024-04-17,1
UMM RAMOOL,8,2024-04-24,0
UMM RAMOOL,9,2024-05-01,0
UMM RAMOOL,10,2024-05-08,0
UMM RAMOOL,11,2024-05-15,0
UMM RAMOOL,12,2024-05-22,0
UMM RAMOOL,13,2024-05-29,0
UMM RAMOOL,14,2024-06-05,2
UMM RAMOOL,15,2024-06-12,17
UMM RAMOOL,16,2024-06-19,24
UMM RAMOOL,17,2024-06-26,15
UMM RAMOOL,18,2024-07-03,22
UMM RAMOOL,19,2024-07-10,26
UMM RAMOOL,20,2024-07-17,21
UMM RAMOOL,21,2024-07-24,14
UMM RAMOOL,22,2024-07-31,21
UMM RAMOOL,23,2024-08-07,14
UMM RAMOOL,24,2024-08-14,19
UMM RAMOOL,25,2024-08-21,15
UMM RAMOOL,26,2024-08-28,15
UMM RAMOOL,27,2024-09-04,4
UMM RAMOOL,28,2024-09-11,10
UMM RAMOOL,29,2024-09-18,15
UMM RAMOOL,30,2024-09-25,2
UMM SUQEIM FIRST,1,2024-03-06,4
UMM SUQEIM FIRST,2,2024-03-13,6
UMM SUQEIM FIRST,3,2024-03-20,12
UMM SUQEIM FIRST,4,2024-03-27,5
UMM SUQEIM FIRST,5,2024-04-03,17
UMM SUQEIM FIRST,6,2024-04-10,23
UMM SUQEIM FIRST,7,2024-04-17,1
UMM SUQEIM FIRST,8,2024-04-24,0
UMM SUQEIM FIRST,9,2024-05-01,0
UMM SUQEIM FIRST,10,2024-05-08,0
UMM SUQEIM FIRST,11,2024-05-15,0
UMM SUQEIM FIRST,12,2024-05-22,0
UMM SUQEIM FIRST,13,2024-05-29,0
UMM SUQEIM FIRST,14,2024-06-05,0
UMM SUQEIM FIRST,15,2024-06-12,6
UMM SUQEIM FIRST,16,2024-06-19,4
UMM SUQEIM FIRST,17,2024-06-26,7
UMM SUQEIM FIRST,18,2024-07-03,11
UMM SUQEIM FIRST,19,2024-07-10,10
UMM SUQEIM FIRST,20,2024-07-17,3
UMM SUQEIM FIRST,21,2024-07-24,0
UMM SUQEIM FIRST,22,2024-07-31,7
UMM SUQEIM FIRST,23,2024-08-07,6
UMM SUQEIM FIRST,24,2024-08-14,6
UMM SUQEIM FIRST,25,2024-08-21,5
UMM SUQEIM FIRST,26,2024-08-28,2
UMM SUQEIM FIRST,27,2024-09-04,0
UMM SUQEIM FIRST,28,2024-09-11,8
UMM SUQEIM FIRST,29,2024-09-18,17
UMM SUQEIM FIRST,30,2024-09-25,2
UMM SUQEIM SECOND,1,2024-03-06,6
UMM SUQEIM SECOND,2,2024-03-13,8
UMM SUQEIM SECOND,3,2024-03-20,6
UMM SUQEIM SECOND,4,2024-03-27,5
UMM SUQEIM SECOND,5,2024-04-03,10
UMM SUQEIM SECOND,6,2024-04-10,22
UMM SUQEIM SECOND,7,2024-04-17,1
UMM SUQEIM SECOND,8,2024-04-24,0
UMM SUQEIM SECOND,9,2024-05-01,0
UMM SUQEIM SECOND,10,2024-05-08,0
UMM SUQEIM SECOND,11,2024-05-15,0
UMM SUQEIM SECOND,12,2024-05-22,0
UMM SUQEIM SECOND,13,2024-05-29,0
UMM SUQEIM SECOND,14,2024-06-05,1
UMM SUQEIM SECOND,15,2024-06-12,15
UMM SUQEIM SECOND,16,2024-06-19,5
UMM SUQEIM SECOND,17,2024-06-26,6
UMM SUQEIM SECOND,18,2024-07-03,4
UMM SUQEIM SECOND,19,2024-07-10,7
UMM SUQEIM SECOND,20,2024-07-17,6
UMM SUQEIM SECOND,21,2024-07-24,7
UMM SUQEIM SECOND,22,2024-07-31,4
UMM SUQEIM SECOND,23,2024-08-07,13
UMM SUQEIM SECOND,24,2024-08-14,3
UMM SUQEIM SECOND,25,2024-08-21,11
UMM SUQEIM SECOND,26,2024-08-28,7
UMM SUQEIM SECOND,27,2024-09-04,5
UMM SUQEIM SECOND,28,2024-09-11,3
UMM SUQEIM SECOND,29,2024-09-18,10
UMM SUQEIM SECOND,30,2024-09-25,0
UMM SUQEIM THIRD,1,2024-03-06,11
UMM SUQEIM THIRD,2,2024-03-13,7
UMM SUQEIM THIRD,3,2024-03-20,3
UMM SUQEIM THIRD,4,2024-03-27,12
UMM SUQEIM THIRD,5,2024-04-03,3
UMM SUQEIM THIRD,6,2024-04-10,7
UMM SUQEIM THIRD,7,2024-04-17,0
UMM SUQEIM THIRD,8,2024-04-24,0
UMM SUQEIM THIRD,9,2024-05-01,0
UMM SUQEIM THIRD,10,2024-05-08,0
UMM SUQEIM THIRD,11,2024-05-15,0
UMM SUQEIM THIRD,12,2024-05-22,0
UMM SUQEIM THIRD,13,2024-05-29,0
UMM SUQEIM THIRD,14,2024-06-05,2
UMM SUQEIM THIRD,15,2024-06-12,6
UMM SUQEIM THIRD,16,2024-06-19,5
UMM SUQEIM THIRD,17,2024-06-26,9
UMM SUQEIM THIRD,18,2024-07-03,4
UMM SUQEIM THIRD,19,2024-07-10,7
UMM SUQEIM THIRD,20,2024-07-17,11
UMM SUQEIM THIRD,21,2024-07-24,3
UMM SUQEIM THIRD,22,2024-07-31,4
UMM SUQEIM THIRD,23,2024-08-07,7
UMM SUQEIM THIRD,24,2024-08-14,4
UMM SUQEIM THIRD,25,2024-08-21,5
UMM SUQEIM THIRD,26,2024-08-28,6
UMM SUQEIM THIRD,27,2024-09-04,0
UMM SUQEIM THIRD,28,2024-09-11,7
UMM SUQEIM THIRD,29,2024-09-18,4
UMM SUQEIM THIRD,30,2024-09-25,1
Unspecified,1,2024-03-06,5
Unspecified,2,2024-03-13,4
Unspecified,3,2024-03-20,2
Unspecified,4,2024-03-27,4
Unspecified,5,2024-04-03,3
Unspecified,6,2024-04-10,5
Unspecified,7,2024-04-17,1
Unspecified,8,2024-04-24,0
Unspecified,9,2024-05-01,0
Unspecified,10,2024-05-08,0
Unspecified,11,2024-05-15,0
Unspecified,12,2024-05-22,0
Unspecified,13,2024-05-29,0
Unspecified,14,2024-06-05,0
Unspecified,15,2024-06-12,5
Unspecified,16,2024-06-19,3
Unspecified,17,2024-06-26,4
Unspecified,18,2024-07-03,5
Unspecified,19,2024-07-10,5
Unspecified,20,2024-07-17,4
Unspecified,21,2024-07-24,0
Unspecified,22,2024-07-31,2
Unspecified,23,2024-08-07,6
Unspecified,24,2024-08-14,5
Unspecified,25,2024-08-21,3
Unspecified,26,2024-08-28,4
Unspecified,27,2024-09-04,0
Unspecified,28,2024-09-11,1
Unspecified,29,2024-09-18,5
Unspecified,30,2024-09-25,1
WADI AL SAFA 2,1,2024-03-06,14
WADI AL SAFA 2,2,2024-03-13,14
WADI AL SAFA 2,3,2024-03-20,13
WADI AL SAFA 2,4,2024-03-27,20
WADI AL SAFA 2,5,2024-04-03,14
WADI AL SAFA 2,6,2024-04-10,19
WADI AL SAFA 2,7,2024-04-17,0
WADI AL SAFA 2,8,2024-04-24,0
WADI AL SAFA 2,9,2024-05-01,0
WADI AL SAFA 2,10,2024-05-08,0
WADI AL SAFA 2,11,2024-05-15,0
WADI AL SAFA 2,12,2024-05-22,0
WADI AL SAFA 2,13,2024-05-29,0
WADI AL SAFA 2,14,2024-06-05,4
WADI AL SAFA 2,15,2024-06-12,10
WADI AL SAFA 2,16,2024-06-19,16
WADI AL SAFA 2,17,2024-06-26,16
WADI AL SAFA 2,18,2024-07-03,6
WADI AL SAFA 2,19,2024-07-10,3
WADI AL SAFA 2,20,2024-07-17,14
WADI AL SAFA 2,21,2024-07-24,13
WADI AL SAFA 2,22,2024-07-31,13
WADI AL SAFA 2,23,2024-08-07,7
WADI AL SAFA 2,24,2024-08-14,7
WADI AL SAFA 2,25,2024-08-21,11
WADI AL SAFA 2,26,2024-08-28,26
WADI AL SAFA 2,27,2024-09-04,4
WADI AL SAFA 2,28,2024-09-11,7
WADI AL SAFA 2,29,2024-09-18,19
WADI AL SAFA 2,30,2024-09-25,3
WADI AL SAFA 3,1,2024-03-06,19
WADI AL SAFA 3,2,2024-03-13,20
WADI AL SAFA 3,3,2024-03-20,19
WADI AL SAFA 3,4,2024-03-27,14
WADI AL SAFA 3,5,2024-04-03,8
WADI AL SAFA 3,6,2024-04-10,14
WADI AL SAFA 3,7,2024-04-17,0
WADI AL SAFA 3,8,2024-04-24,0
WADI AL SAFA 3,9,2024-05-01,0
WADI AL SAFA 3,10,2024-05-08,0
WADI AL SAFA 3,11,2024-05-15,0
WADI AL SAFA 3,12,2024-05-22,0
WADI AL SAFA 3,13,2024-05-29,0
WADI AL SAFA 3,14,2024-06-05,3
WADI AL SAFA 3,15,2024-06-12,18
WADI AL SAFA 3,16,2024-06-19,14
WADI AL SAFA 3,17,2024-06-26,24
WADI AL SAFA 3,18,2024-07-03,14
WADI AL SAFA 3,19,2024-07-10,14
WADI AL SAFA 3,20,2024-07-17,21
WADI AL SAFA 3,21,2024-07-24,14
WADI AL SAFA 3,22,2024-07-31,17
WADI AL SAFA 3,23,2024-08-07,15
WADI AL SAFA 3,24,2024-08-14,14
WADI AL SAFA 3,25,2024-08-21,24
WADI AL SAFA 3,26,2024-08-28,17
WADI AL SAFA 3,27,2024-09-04,3
WADI AL SAFA 3,28,2024-09-11,10
WADI AL SAFA 3,29,2024-09-18,17
WADI AL SAFA 3,30,2024-09-25,4
WADI AL SAFA 4,1,2024-03-06,9
WADI AL SAFA 4,2,2024-03-13,10
WADI AL SAFA 4,3,2024-03-20,11
WADI AL SAFA 4,4,2024-03-27,8
WADI AL SAFA 4,5,2024-04-03,8
WADI AL SAFA 4,6,2024-04-10,9
WADI AL SAFA 4,7,2024-04-17,1
WADI AL SAFA 4,8,2024-04-24,0
WADI AL SAFA 4,9,2024-05-01,0
WADI AL SAFA 4,10,2024-05-08,0
WADI AL SAFA 4,11,2024-05-15,0
WADI AL SAFA 4,12,2024-05-22,0
WADI AL SAFA 4,13,2024-05-29,0
WADI AL SAFA 4,14,2024-06-05,1
WADI AL SAFA 4,15,2024-06-12,4
WADI AL SAFA 4,16,2024-06-19,8
WADI AL SAFA 4,17,2024-06-26,9
WADI AL SAFA 4,18,2024-07-03,4
WADI AL SAFA 4,19,2024-07-10,5
WADI AL SAFA 4,20,2024-07-17,4
WADI AL SAFA 4,21,2024-07-24,5
WADI AL SAFA 4,22,2024-07-31,6
WADI AL SAFA 4,23,2024-08-07,11
WADI AL SAFA 4,24,2024-08-14,15
WADI AL SAFA 4,25,2024-08-21,8
WADI AL SAFA 4,26,2024-08-28,5
WADI AL SAFA 4,27,2024-09-04,0
WADI AL SAFA 4,28,2024-09-11,3
WADI AL SAFA 4,29,2024-09-18,4
WADI AL SAFA 4,30,2024-09-25,0
WADI AL SAFA 5,1,2024-03-06,19
WADI AL SAFA 5,2,2024-03-13,13
WADI AL SAFA 5,3,2024-03-20,10
WADI AL SAFA 5,4,2024-03-27,8
WADI AL SAFA 5,5,2024-04-03,16
WADI AL SAFA 5,6,2024-04-10,15
WADI AL SAFA 5,7,2024-04-17,2
WADI AL SAFA 5,8,2024-04-24,0
WADI AL SAFA 5,9,2024-05-01,0
WADI AL SAFA 5,10,2024-05-08,0
WADI AL SAFA 5,11,2024-05-15,0
WADI AL SAFA 5,12,2024-05-22,0
WADI AL SAFA 5,13,2024-05-29,0
WADI AL SAFA 5,14,2024-06-05,6
WADI AL SAFA 5,15,2024-06-12,17
WADI AL SAFA 5,16,2024-06-19,14
WADI AL SAFA 5,17,2024-06-26,13
WADI AL SAFA 5,18,2024-07-03,6
WADI AL SAFA 5,19,2024-07-10,11
WADI AL SAFA 5,20,2024-07-17,14
WADI AL SAFA 5,21,2024-07-24,16
WADI AL SAFA 5,22,2024-07-31,12
WADI AL SAFA 5,23,2024-08-07,14
WADI AL SAFA 5,24,2024-08-14,14
WADI AL SAFA 5,25,2024-08-21,16
WADI AL SAFA 5,26,2024-08-28,20
WADI AL SAFA 5,27,2024-09-04,1
WADI AL SAFA 5,28,2024-09-11,8
WADI AL SAFA 5,29,2024-09-18,17
WADI AL SAFA 5,30,2024-09-25,4
WADI AL SAFA 6,1,2024-03-06,7
WADI AL SAFA 6,2,2024-03-13,13
WADI AL SAFA 6,3,2024-03-20,8
WADI AL SAFA 6,4,2024-03-27,11
WADI AL SAFA 6,5,2024-04-03,9
WADI AL SAFA 6,6,2024-04-10,14
WADI AL SAFA 6,7,2024-04-17,0
WADI AL SAFA 6,8,2024-04-24,0
WADI AL SAFA 6,9,2024-05-01,0
WADI AL SAFA 6,10,2024-05-08,0
WADI AL SAFA 6,11,2024-05-15,0
WADI AL SAFA 6,12,2024-05-22,0
WADI AL SAFA 6,13,2024-05-29,0
WADI AL SAFA 6,14,2024-06-05,2
WADI AL SAFA 6,15,2024-06-12,8
WADI AL SAFA 6,16,2024-06-19,10
WADI AL SAFA 6,17,2024-06-26,19
WADI AL SAFA 6,18,2024-07-03,18
WADI AL SAFA 6,19,2024-07-10,14
WADI AL SAFA 6,20,2024-07-17,18
WADI AL SAFA 6,21,2024-07-24,8
WADI AL SAFA 6,22,2024-07-31,9
